ID ,TX,RX,Freq (MHz),TX Lat (D.M),TX Long (D.M),RX Lat (D.M),RX Long (D.M),Distance (km),SSN,Year,Month
99,NEW YORK,NORDDEICH,22.5,41.42N,70.00W,53.34N,7.07E,5632,115,82,7
99,NEW YORK,NORDDEICH,22.5,41.42N,70.00W,53.34N,7.07E,5632,96,82,10
99,NEW YORK,NORDDEICH,22.5,41.42N,70.00W,53.34N,7.07E,5632,93,83,1
99,NEW YORK,NORDDEICH,22.5,41.42N,70.00W,53.34N,7.07E,5632,82,83,4
99,NEW YORK,NORDDEICH,22.5,41.42N,70.00W,53.34N,7.07E,5632,66,83,7
99,NEW YORK,NORDDEICH,22.5,41.42N,70.00W,53.34N,7.07E,5632,68,83,10
99,NEW YORK,NORDDEICH,22.5,41.42N,70.00W,53.34N,7.07E,5632,60,84,1
99,NEW YORK,NORDDEICH,22.5,41.42N,70.00W,53.34N,7.07E,5632,50,84,4
100,SACKVILLE,JOKELA,15.3,45.53N,64.19W,60.34N,25.00E,5671,21,84,12
100,SACKVILLE,JOKELA,15.3,45.53N,64.19W,60.34N,25.00E,5671,18,85,3
100,SACKVILLE,JOKELA,15.3,45.53N,64.19W,60.34N,25.00E,5671,18,85,4
100,SACKVILLE,JOKELA,15.3,45.53N,64.19W,60.34N,25.00E,5671,17,85,5
101,SACKVILLE,JOKELA,17.8,45.53N,64.19W,60.34N,25.00E,5671,21,84,12
101,SACKVILLE,JOKELA,17.8,45.53N,64.19W,60.34N,25.00E,5671,18,85,3
101,SACKVILLE,JOKELA,17.8,45.53N,64.19W,60.34N,25.00E,5671,18,85,4
101,SACKVILLE,JOKELA,17.8,45.53N,64.19W,60.34N,25.00E,5671,17,85,5
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,51,73,1
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,43,73,4
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,38,73,7
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,33,73,10
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,33,74,1
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,34,74,4
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,34,74,7
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,30,74,10
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,23,75,1
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,19,75,4
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,15,75,7
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,15,75,10
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,15,76,1
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,13,76,4
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,13,76,7
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,14,76,10
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,17,77,1
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,22,77,4
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,29,77,7
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,46,77,10
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,61,78,1
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,77,78,4
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,97,78,7
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,111,78,10
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,124,79,1
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,141,79,4
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,155,79,7
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,158,79,10
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,159,80,4
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,153,80,7
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,150,80,10
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,140,81,1
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,143,81,4
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,140,81,7
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,142,81,10
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,137,82,1
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,124,82,4
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,115,82,7
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,96,82,10
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,93,83,1
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,82,83,4
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,66,83,7
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,68,83,10
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,60,84,1
102,KAUAI,HIRAISO,15.0,22.00N,159.48W,36.22N,140.38E,5906,50,84,4
103,NEW YORK,LUECHOW,6.4,41.42N,70.00W,52.59N,11.13E,5910,164,80,1
103,NEW YORK,LUECHOW,6.4,41.42N,70.00W,52.59N,11.13E,5910,159,80,4
104,NEW YORK,LUECHOW,8.6,41.42N,70.00W,52.59N,11.13E,5910,164,80,1
104,NEW YORK,LUECHOW,8.6,41.42N,70.00W,52.59N,11.13E,5910,159,80,4
105,NEW YORK,LUECHOW,13.0,41.42N,70.00W,52.59N,11.13E,5910,164,80,1
105,NEW YORK,LUECHOW,13.0,41.42N,70.00W,52.59N,11.13E,5910,159,80,4
106,NEW YORK,LUECHOW,17.0,41.42N,70.00W,52.59N,11.13E,5910,164,80,1
106,NEW YORK,LUECHOW,17.0,41.42N,70.00W,52.59N,11.13E,5910,159,80,4
107,NEW YORK,LUECHOW,22.5,41.42N,70.00W,52.59N,11.13E,5910,164,80,1
107,NEW YORK,LUECHOW,22.5,41.42N,70.00W,52.59N,11.13E,5910,159,80,4
108,DARWIN,BEIJING,7.1,12.25S,130.37E,39.57N,116.27E,6004,68,83,9
109,GREENVILLE,BALDOCK,9.7,35.35N,77.22W,52.00N,0.08W,6150,29,84,10
110,GREENVILLE,JURBISE,15.4,35.35N,77.22W,50.33N,3.56E,6468,40,84,8
110,GREENVILLE,JURBISE,15.4,35.35N,77.22W,50.33N,3.56E,6468,29,84,10
110,GREENVILLE,JURBISE,15.4,35.35N,77.22W,50.33N,3.56E,6468,24,84,11
110,GREENVILLE,JURBISE,15.4,35.35N,77.22W,50.33N,3.56E,6468,19,85,2
110,GREENVILLE,JURBISE,15.4,35.35N,77.22W,50.33N,3.56E,6468,18,85,3
110,GREENVILLE,JURBISE,15.4,35.35N,77.22W,50.33N,3.56E,6468,18,85,4
110,GREENVILLE,JURBISE,15.4,35.35N,77.22W,50.33N,3.56E,6468,14,85,8
111,NORFOLK,LUECHOW,3.4,36.48N,76.30W,52.59N,11.13E,6690,17,77,1
111,NORFOLK,LUECHOW,3.4,36.48N,76.30W,52.59N,11.13E,6690,22,77,4
111,NORFOLK,LUECHOW,3.4,36.48N,76.30W,52.59N,11.13E,6690,29,77,7
111,NORFOLK,LUECHOW,3.4,36.48N,76.30W,52.59N,11.13E,6690,46,77,10
111,NORFOLK,LUECHOW,3.4,36.48N,76.30W,52.59N,11.13E,6690,61,78,1
111,NORFOLK,LUECHOW,3.4,36.48N,76.30W,52.59N,11.13E,6690,77,78,4
111,NORFOLK,LUECHOW,3.4,36.48N,76.30W,52.59N,11.13E,6690,97,78,7
111,NORFOLK,LUECHOW,3.4,36.48N,76.30W,52.59N,11.13E,6690,111,78,10
111,NORFOLK,LUECHOW,3.4,36.48N,76.30W,52.59N,11.13E,6690,124,79,1
111,NORFOLK,LUECHOW,3.4,36.48N,76.30W,52.59N,11.13E,6690,141,79,4
112,NORFOLK,LUECHOW,5.0,36.48N,76.30W,52.59N,11.13E,6690,17,77,1
112,NORFOLK,LUECHOW,5.0,36.48N,76.30W,52.59N,11.13E,6690,22,77,4
112,NORFOLK,LUECHOW,5.0,36.48N,76.30W,52.59N,11.13E,6690,29,77,7
112,NORFOLK,LUECHOW,5.0,36.48N,76.30W,52.59N,11.13E,6690,46,77,10
112,NORFOLK,LUECHOW,5.0,36.48N,76.30W,52.59N,11.13E,6690,61,78,1
112,NORFOLK,LUECHOW,5.0,36.48N,76.30W,52.59N,11.13E,6690,77,78,4
112,NORFOLK,LUECHOW,5.0,36.48N,76.30W,52.59N,11.13E,6690,97,78,7
112,NORFOLK,LUECHOW,5.0,36.48N,76.30W,52.59N,11.13E,6690,111,78,10
112,NORFOLK,LUECHOW,5.0,36.48N,76.30W,52.59N,11.13E,6690,124,79,1
112,NORFOLK,LUECHOW,5.0,36.48N,76.30W,52.59N,11.13E,6690,141,79,4
113,NORFOLK,LUECHOW,8.1,36.48N,76.30W,52.59N,11.13E,6690,17,77,1
113,NORFOLK,LUECHOW,8.1,36.48N,76.30W,52.59N,11.13E,6690,22,77,4
113,NORFOLK,LUECHOW,8.1,36.48N,76.30W,52.59N,11.13E,6690,29,77,7
113,NORFOLK,LUECHOW,8.1,36.48N,76.30W,52.59N,11.13E,6690,46,77,10
113,NORFOLK,LUECHOW,8.1,36.48N,76.30W,52.59N,11.13E,6690,61,78,1
113,NORFOLK,LUECHOW,8.1,36.48N,76.30W,52.59N,11.13E,6690,77,78,4
113,NORFOLK,LUECHOW,8.1,36.48N,76.30W,52.59N,11.13E,6690,97,78,7
113,NORFOLK,LUECHOW,8.1,36.48N,76.30W,52.59N,11.13E,6690,111,78,10
113,NORFOLK,LUECHOW,8.1,36.48N,76.30W,52.59N,11.13E,6690,124,79,1
113,NORFOLK,LUECHOW,8.1,36.48N,76.30W,52.59N,11.13E,6690,141,79,4
114,NORFOLK,LUECHOW,10.9,36.48N,76.30W,52.59N,11.13E,6690,17,77,1
114,NORFOLK,LUECHOW,10.9,36.48N,76.30W,52.59N,11.13E,6690,22,77,4
114,NORFOLK,LUECHOW,10.9,36.48N,76.30W,52.59N,11.13E,6690,29,77,7
114,NORFOLK,LUECHOW,10.9,36.48N,76.30W,52.59N,11.13E,6690,46,77,10
114,NORFOLK,LUECHOW,10.9,36.48N,76.30W,52.59N,11.13E,6690,61,78,1
114,NORFOLK,LUECHOW,10.9,36.48N,76.30W,52.59N,11.13E,6690,77,78,4
114,NORFOLK,LUECHOW,10.9,36.48N,76.30W,52.59N,11.13E,6690,97,78,7
114,NORFOLK,LUECHOW,10.9,36.48N,76.30W,52.59N,11.13E,6690,111,78,10
114,NORFOLK,LUECHOW,10.9,36.48N,76.30W,52.59N,11.13E,6690,124,79,1
114,NORFOLK,LUECHOW,10.9,36.48N,76.30W,52.59N,11.13E,6690,141,79,4
115,NORFOLK,LUECHOW,16.4,36.48N,76.30W,52.59N,11.13E,6690,17,77,1
115,NORFOLK,LUECHOW,16.4,36.48N,76.30W,52.59N,11.13E,6690,22,77,4
115,NORFOLK,LUECHOW,16.4,36.48N,76.30W,52.59N,11.13E,6690,29,77,7
115,NORFOLK,LUECHOW,16.4,36.48N,76.30W,52.59N,11.13E,6690,46,77,10
115,NORFOLK,LUECHOW,16.4,36.48N,76.30W,52.59N,11.13E,6690,61,78,1
115,NORFOLK,LUECHOW,16.4,36.48N,76.30W,52.59N,11.13E,6690,77,78,4
115,NORFOLK,LUECHOW,16.4,36.48N,76.30W,52.59N,11.13E,6690,97,78,7
115,NORFOLK,LUECHOW,16.4,36.48N,76.30W,52.59N,11.13E,6690,111,78,10
115,NORFOLK,LUECHOW,16.4,36.48N,76.30W,52.59N,11.13E,6690,124,79,1
115,NORFOLK,LUECHOW,16.4,36.48N,76.30W,52.59N,11.13E,6690,141,79,4
116,NORFOLK,LUECHOW,20.0,36.48N,76.30W,52.59N,11.13E,6690,17,77,1
116,NORFOLK,LUECHOW,20.0,36.48N,76.30W,52.59N,11.13E,6690,22,77,4
116,NORFOLK,LUECHOW,20.0,36.48N,76.30W,52.59N,11.13E,6690,29,77,7
116,NORFOLK,LUECHOW,20.0,36.48N,76.30W,52.59N,11.13E,6690,46,77,10
116,NORFOLK,LUECHOW,20.0,36.48N,76.30W,52.59N,11.13E,6690,61,78,1
116,NORFOLK,LUECHOW,20.0,36.48N,76.30W,52.59N,11.13E,6690,77,78,4
116,NORFOLK,LUECHOW,20.0,36.48N,76.30W,52.59N,11.13E,6690,97,78,7
116,NORFOLK,LUECHOW,20.0,36.48N,76.30W,52.59N,11.13E,6690,111,78,10
116,NORFOLK,LUECHOW,20.0,36.48N,76.30W,52.59N,11.13E,6690,124,79,1
117,DAVENTRY,DELHI,17.7,52.15N,1.08W,28.43N,77.12E,6756,143,81,9
118,DAVENTRY,DELHI,17.8,52.15N,1.08W,28.43N,77.12E,6756,164,80,1
118,DAVENTRY,DELHI,17.8,52.15N,1.08W,28.43N,77.12E,6756,161,80,3
118,DAVENTRY,DELHI,17.8,52.15N,1.08W,28.43N,77.12E,6756,159,80,4
118,DAVENTRY,DELHI,17.8,52.15N,1.08W,28.43N,77.12E,6756,150,80,9
118,DAVENTRY,DELHI,17.8,52.15N,1.08W,28.43N,77.12E,6756,150,80,10
118,DAVENTRY,DELHI,17.8,52.15N,1.08W,28.43N,77.12E,6756,140,81,1
119,GREENVILLE,CHATTONAYE,9.7,35.35N,77.22W,46.46N,6.57E,6825,40,84,8
119,GREENVILLE,CHATTONAYE,9.7,35.35N,77.22W,46.46N,6.57E,6825,34,84,9
120,CARNARVON,BEIJING,11.8,24.54S,113.43E,39.57N,116.27E,7217,140,81,1
120,CARNARVON,BEIJING,11.8,24.54S,113.43E,39.57N,116.27E,7217,143,81,4
120,CARNARVON,BEIJING,11.8,24.54S,113.43E,39.57N,116.27E,7217,140,81,7
120,CARNARVON,BEIJING,11.8,24.54S,113.43E,39.57N,116.27E,7217,142,81,10
120,CARNARVON,BEIJING,11.8,24.54S,113.43E,39.57N,116.27E,7217,137,82,1
120,CARNARVON,BEIJING,11.8,24.54S,113.43E,39.57N,116.27E,7217,124,82,4
120,CARNARVON,BEIJING,11.8,24.54S,113.43E,39.57N,116.27E,7217,115,82,7
120,CARNARVON,BEIJING,11.8,24.54S,113.43E,39.57N,116.27E,7217,96,82,10
120,CARNARVON,BEIJING,11.8,24.54S,113.43E,39.57N,116.27E,7217,86,83,3
120,CARNARVON,BEIJING,11.8,24.54S,113.43E,39.57N,116.27E,7217,71,83,6
120,CARNARVON,BEIJING,11.8,24.54S,113.43E,39.57N,116.27E,7217,68,83,9
120,CARNARVON,BEIJING,11.8,24.54S,113.43E,39.57N,116.27E,7217,64,83,12
120,CARNARVON,BEIJING,11.8,24.54S,113.43E,39.57N,116.27E,7217,50,84,4
120,CARNARVON,BEIJING,11.8,24.54S,113.43E,39.57N,116.27E,7217,29,84,10
121,GREENVILLE,JOKELA,9.7,35.35N,77.22W,60.34N,25.00E,7238,40,84,8
121,GREENVILLE,JOKELA,9.7,35.35N,77.22W,60.34N,25.00E,7238,34,84,9
122,WERTACHTAL,BEIJING,11.8,48.05N,10.41E,39.57N,116.27E,7807,124,82,4
122,WERTACHTAL,BEIJING,11.8,48.05N,10.41E,39.57N,116.27E,7807,115,82,7
122,WERTACHTAL,BEIJING,11.8,48.05N,10.41E,39.57N,116.27E,7807,96,82,10
123,WERTACHTAL,BEIJING,15.3,48.05N,10.41E,39.57N,116.27E,7807,140,81,1
123,WERTACHTAL,BEIJING,15.3,48.05N,10.41E,39.57N,116.27E,7807,143,81,4
123,WERTACHTAL,BEIJING,15.3,48.05N,10.41E,39.57N,116.27E,7807,142,81,10
123,WERTACHTAL,BEIJING,15.3,48.05N,10.41E,39.57N,116.27E,7807,137,82,1
123,WERTACHTAL,BEIJING,15.3,48.05N,10.41E,39.57N,116.27E,7807,124,82,4
124,WERTACHTAL,BEIJING,17.8,48.05N,10.41E,39.57N,116.27E,7807,143,81,4
124,WERTACHTAL,BEIJING,17.8,48.05N,10.41E,39.57N,116.27E,7807,140,81,7
124,WERTACHTAL,BEIJING,17.8,48.05N,10.41E,39.57N,116.27E,7807,142,81,10
124,WERTACHTAL,BEIJING,17.8,48.05N,10.41E,39.57N,116.27E,7807,96,82,10
125,WERTACHTAL,BEIJING,21.6,48.05N,10.41E,39.57N,116.27E,7807,115,82,7
126,ASCENSION,JOKELA,9.7,7.54S,14.23W,60.34N,25.00E,8355,40,84,8
127,ASCENSION,JOKELA,11.8,7.54S,14.23W,60.34N,25.00E,8355,21,84,12
128,SHEPPARTON,TRIVANDRUM,9.8,36.20S,145.25E,8.29N,76.59E,8689,155,80,6
128,SHEPPARTON,TRIVANDRUM,9.8,36.20S,145.25E,8.29N,76.59E,8689,150,80,8
128,SHEPPARTON,TRIVANDRUM,9.8,36.20S,145.25E,8.29N,76.59E,8689,150,80,9
128,SHEPPARTON,TRIVANDRUM,9.8,36.20S,145.25E,8.29N,76.59E,8689,150,80,10
128,SHEPPARTON,TRIVANDRUM,9.8,36.20S,145.25E,8.29N,76.59E,8689,148,80,11
128,SHEPPARTON,TRIVANDRUM,9.8,36.20S,145.25E,8.29N,76.59E,8689,143,80,12
128,SHEPPARTON,TRIVANDRUM,9.8,36.20S,145.25E,8.29N,76.59E,8689,140,81,1
128,SHEPPARTON,TRIVANDRUM,9.8,36.20S,145.25E,8.29N,76.59E,8689,142,81,2
128,SHEPPARTON,TRIVANDRUM,9.8,36.20S,145.25E,8.29N,76.59E,8689,143,81,3
128,SHEPPARTON,TRIVANDRUM,9.8,36.20S,145.25E,8.29N,76.59E,8689,143,81,5
128,SHEPPARTON,TRIVANDRUM,9.8,36.20S,145.25E,8.29N,76.59E,8689,142,81,6
128,SHEPPARTON,TRIVANDRUM,9.8,36.20S,145.25E,8.29N,76.59E,8689,140,81,7
128,SHEPPARTON,TRIVANDRUM,9.8,36.20S,145.25E,8.29N,76.59E,8689,141,81,8
129,MEYERTON,BOCKHACKEN,21.5,26.35S,28.08E,51.07N,7.16E,8879,29,84,10
130,MEYERTON,BOCKHACKEN,25.8,26.35S,28.08E,51.07N,7.16E,8879,34,84,9
130,MEYERTON,BOCKHACKEN,25.8,26.35S,28.08E,51.07N,7.16E,8879,29,84,10
130,MEYERTON,BOCKHACKEN,25.8,26.35S,28.08E,51.07N,7.16E,8879,24,84,11
131,TOKYO,NORDDEICH,7.3,35.46N,139.37E,53.34N,7.07E,9083,140,81,1
131,TOKYO,NORDDEICH,7.3,35.46N,139.37E,53.34N,7.07E,9083,137,82,1
131,TOKYO,NORDDEICH,7.3,35.46N,139.37E,53.34N,7.07E,9083,96,82,10
131,TOKYO,NORDDEICH,7.3,35.46N,139.37E,53.34N,7.07E,9083,93,83,1
131,TOKYO,NORDDEICH,7.3,35.46N,139.37E,53.34N,7.07E,9083,82,83,4
131,TOKYO,NORDDEICH,7.3,35.46N,139.37E,53.34N,7.07E,9083,68,83,10
131,TOKYO,NORDDEICH,7.3,35.46N,139.37E,53.34N,7.07E,9083,60,84,1
131,TOKYO,NORDDEICH,7.3,35.46N,139.37E,53.34N,7.07E,9083,20,85,1
132,TOKYO,NORDDEICH,10.0,35.46N,139.37E,53.34N,7.07E,9083,153,80,7
132,TOKYO,NORDDEICH,10.0,35.46N,139.37E,53.34N,7.07E,9083,150,80,10
132,TOKYO,NORDDEICH,10.0,35.46N,139.37E,53.34N,7.07E,9083,140,81,1
132,TOKYO,NORDDEICH,10.0,35.46N,139.37E,53.34N,7.07E,9083,143,81,4
132,TOKYO,NORDDEICH,10.0,35.46N,139.37E,53.34N,7.07E,9083,140,81,7
132,TOKYO,NORDDEICH,10.0,35.46N,139.37E,53.34N,7.07E,9083,142,81,10
132,TOKYO,NORDDEICH,10.0,35.46N,139.37E,53.34N,7.07E,9083,137,82,1
132,TOKYO,NORDDEICH,10.0,35.46N,139.37E,53.34N,7.07E,9083,96,82,10
132,TOKYO,NORDDEICH,10.0,35.46N,139.37E,53.34N,7.07E,9083,93,83,1
132,TOKYO,NORDDEICH,10.0,35.46N,139.37E,53.34N,7.07E,9083,82,83,4
132,TOKYO,NORDDEICH,10.0,35.46N,139.37E,53.34N,7.07E,9083,66,83,7
132,TOKYO,NORDDEICH,10.0,35.46N,139.37E,53.34N,7.07E,9083,68,83,10
132,TOKYO,NORDDEICH,10.0,35.46N,139.37E,53.34N,7.07E,9083,60,84,1
132,TOKYO,NORDDEICH,10.0,35.46N,139.37E,53.34N,7.07E,9083,50,84,4
132,TOKYO,NORDDEICH,10.0,35.46N,139.37E,53.34N,7.07E,9083,44,84,7
132,TOKYO,NORDDEICH,10.0,35.46N,139.37E,53.34N,7.07E,9083,29,84,10
132,TOKYO,NORDDEICH,10.0,35.46N,139.37E,53.34N,7.07E,9083,20,85,1
132,TOKYO,NORDDEICH,10.0,35.46N,139.37E,53.34N,7.07E,9083,15,85,7
132,TOKYO,NORDDEICH,10.0,35.46N,139.37E,53.34N,7.07E,9083,12,85,10
133,TOKYO,NORDDEICH,13.6,35.46N,139.37E,53.34N,7.07E,9083,153,80,7
133,TOKYO,NORDDEICH,13.6,35.46N,139.37E,53.34N,7.07E,9083,150,80,10
133,TOKYO,NORDDEICH,13.6,35.46N,139.37E,53.34N,7.07E,9083,140,81,1
133,TOKYO,NORDDEICH,13.6,35.46N,139.37E,53.34N,7.07E,9083,143,81,4
133,TOKYO,NORDDEICH,13.6,35.46N,139.37E,53.34N,7.07E,9083,140,81,7
133,TOKYO,NORDDEICH,13.6,35.46N,139.37E,53.34N,7.07E,9083,142,81,10
133,TOKYO,NORDDEICH,13.6,35.46N,139.37E,53.34N,7.07E,9083,137,82,1
133,TOKYO,NORDDEICH,13.6,35.46N,139.37E,53.34N,7.07E,9083,124,82,4
133,TOKYO,NORDDEICH,13.6,35.46N,139.37E,53.34N,7.07E,9083,115,82,7
133,TOKYO,NORDDEICH,13.6,35.46N,139.37E,53.34N,7.07E,9083,96,82,10
133,TOKYO,NORDDEICH,13.6,35.46N,139.37E,53.34N,7.07E,9083,93,83,1
133,TOKYO,NORDDEICH,13.6,35.46N,139.37E,53.34N,7.07E,9083,82,83,4
133,TOKYO,NORDDEICH,13.6,35.46N,139.37E,53.34N,7.07E,9083,66,83,7
133,TOKYO,NORDDEICH,13.6,35.46N,139.37E,53.34N,7.07E,9083,68,83,10
133,TOKYO,NORDDEICH,13.6,35.46N,139.37E,53.34N,7.07E,9083,60,84,1
133,TOKYO,NORDDEICH,13.6,35.46N,139.37E,53.34N,7.07E,9083,50,84,4
133,TOKYO,NORDDEICH,13.6,35.46N,139.37E,53.34N,7.07E,9083,44,84,7
133,TOKYO,NORDDEICH,13.6,35.46N,139.37E,53.34N,7.07E,9083,29,84,10
133,TOKYO,NORDDEICH,13.6,35.46N,139.37E,53.34N,7.07E,9083,20,85,1
133,TOKYO,NORDDEICH,13.6,35.46N,139.37E,53.34N,7.07E,9083,18,85,4
133,TOKYO,NORDDEICH,13.6,35.46N,139.37E,53.34N,7.07E,9083,15,85,7
133,TOKYO,NORDDEICH,13.6,35.46N,139.37E,53.34N,7.07E,9083,12,85,10
134,TOKYO,NORDDEICH,18.2,35.46N,139.37E,53.34N,7.07E,9083,153,80,7
134,TOKYO,NORDDEICH,18.2,35.46N,139.37E,53.34N,7.07E,9083,150,80,10
134,TOKYO,NORDDEICH,18.2,35.46N,139.37E,53.34N,7.07E,9083,140,81,1
134,TOKYO,NORDDEICH,18.2,35.46N,139.37E,53.34N,7.07E,9083,143,81,4
134,TOKYO,NORDDEICH,18.2,35.46N,139.37E,53.34N,7.07E,9083,140,81,7
134,TOKYO,NORDDEICH,18.2,35.46N,139.37E,53.34N,7.07E,9083,142,81,10
134,TOKYO,NORDDEICH,18.2,35.46N,139.37E,53.34N,7.07E,9083,137,82,1
134,TOKYO,NORDDEICH,18.2,35.46N,139.37E,53.34N,7.07E,9083,124,82,4
134,TOKYO,NORDDEICH,18.2,35.46N,139.37E,53.34N,7.07E,9083,115,82,7
134,TOKYO,NORDDEICH,18.2,35.46N,139.37E,53.34N,7.07E,9083,96,82,10
134,TOKYO,NORDDEICH,18.2,35.46N,139.37E,53.34N,7.07E,9083,93,83,1
134,TOKYO,NORDDEICH,18.2,35.46N,139.37E,53.34N,7.07E,9083,82,83,4
134,TOKYO,NORDDEICH,18.2,35.46N,139.37E,53.34N,7.07E,9083,66,83,7
134,TOKYO,NORDDEICH,18.2,35.46N,139.37E,53.34N,7.07E,9083,68,83,10
134,TOKYO,NORDDEICH,18.2,35.46N,139.37E,53.34N,7.07E,9083,60,84,1
134,TOKYO,NORDDEICH,18.2,35.46N,139.37E,53.34N,7.07E,9083,50,84,4
134,TOKYO,NORDDEICH,18.2,35.46N,139.37E,53.34N,7.07E,9083,44,84,7
134,TOKYO,NORDDEICH,18.2,35.46N,139.37E,53.34N,7.07E,9083,29,84,10
134,TOKYO,NORDDEICH,18.2,35.46N,139.37E,53.34N,7.07E,9083,15,85,7
134,TOKYO,NORDDEICH,18.2,35.46N,139.37E,53.34N,7.07E,9083,12,85,10
135,TOKYO,NORDDEICH,22.8,35.46N,139.37E,53.34N,7.07E,9083,153,80,7
135,TOKYO,NORDDEICH,22.8,35.46N,139.37E,53.34N,7.07E,9083,150,80,10
135,TOKYO,NORDDEICH,22.8,35.46N,139.37E,53.34N,7.07E,9083,140,81,1
135,TOKYO,NORDDEICH,22.8,35.46N,139.37E,53.34N,7.07E,9083,143,81,4
135,TOKYO,NORDDEICH,22.8,35.46N,139.37E,53.34N,7.07E,9083,140,81,7
135,TOKYO,NORDDEICH,22.8,35.46N,139.37E,53.34N,7.07E,9083,142,81,10
135,TOKYO,NORDDEICH,22.8,35.46N,139.37E,53.34N,7.07E,9083,137,82,1
135,TOKYO,NORDDEICH,22.8,35.46N,139.37E,53.34N,7.07E,9083,124,82,4
135,TOKYO,NORDDEICH,22.8,35.46N,139.37E,53.34N,7.07E,9083,115,82,7
135,TOKYO,NORDDEICH,22.8,35.46N,139.37E,53.34N,7.07E,9083,96,82,10
135,TOKYO,NORDDEICH,22.8,35.46N,139.37E,53.34N,7.07E,9083,93,83,1
135,TOKYO,NORDDEICH,22.8,35.46N,139.37E,53.34N,7.07E,9083,68,83,10
135,TOKYO,NORDDEICH,22.8,35.46N,139.37E,53.34N,7.07E,9083,50,84,4
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,71,72,1
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,73,72,4
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,68,72,7
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,61,72,10
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,51,73,1
